Date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue
2025-05-31,,,,,,,,,,,,,,,,,62284111.0,62284111.0,46.32,46.32,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,-87730628.803245,0.353753,5485000000.0,-248000000.0,-248000000.0,3170000000.0,49563000000.0,5237000000.0,5237000000.0,-294000000.0,307000000.0,13000000.0,3330269371.196755,3170000000.0,78042000000.0,5239000000.0,,,,,3170000000.0,3170000000.0,0.0,3170000000.0,-16000000.0,3186000000.0,3186000000.0,1744000000.0,4930000000.0,173000000.0,-248000000.0,237000000.0,11000000.0,-294000000.0,307000000.0,13000000.0,5240000000.0,28479000000.0,33719000000.0,49563000000.0,83283000000.0,83283000000.0
2024-05-31,-63857589.006871,0.348949,5268000000.0,-183000000.0,-183000000.0,3108000000.0,49623000000.0,5085000000.0,5085000000.0,-270000000.0,282000000.0,12000000.0,3227142410.993129,3108000000.0,78165000000.0,4939000000.0,62303000.0,62303000.0,49.89,49.89,3108000000.0,3108000000.0,0.0,3108000000.0,-18000000.0,3127000000.0,3127000000.0,1676000000.0,4803000000.0,146000000.0,-183000000.0,113000000.0,70000000.0,-270000000.0,282000000.0,12000000.0,4939000000.0,28542000000.0,33481000000.0,49623000000.0,83103000000.0,83103000000.0
