Date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue
2025-05-31,,,,,,,,,,,,,,,,,135846056.0,135716555.0,31.44,31.47,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,140592000.0,0.232,106000000.0,606000000.0,606000000.0,89000000.0,20160000000.0,712000000.0,712000000.0,-82000000.0,90000000.0,8000000.0,-376408000.0,89000000.0,43545000000.0,181000000.0,,,,,89000000.0,89000000.0,0.0,89000000.0,0.0,89000000.0,88000000.0,534000000.0,622000000.0,-32000000.0,-259000000.0,47000000.0,212000000.0,-82000000.0,90000000.0,8000000.0,181000000.0,23385000000.0,23566000000.0,20160000000.0,43726000000.0,43726000000.0
2024-05-31,-66404465.435809,0.123658,5278000000.0,-537000000.0,-537000000.0,4019000000.0,22232000000.0,4741000000.0,4741000000.0,-69000000.0,83000000.0,14000000.0,4489595534.564191,4019000000.0,46301000000.0,5074000000.0,135868830.0,135731172.0,29.58,29.61,4019000000.0,4019000000.0,0.0,4019000000.0,-61000000.0,4081000000.0,4082000000.0,576000000.0,4658000000.0,-66000000.0,-537000000.0,506000000.0,31000000.0,-69000000.0,83000000.0,14000000.0,5074000000.0,24069000000.0,29143000000.0,22232000000.0,51376000000.0,51376000000.0
