Date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue
2025-05-31,,,,,,,,,,,,,,,,,64710656.0,64710656.0,11.466427,11.466427,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,-48436755.094195,0.381392,2808000000.0,-127000000.0,-127000000.0,1532000000.0,18500000000.0,2681000000.0,2681000000.0,-18000000.0,80000000.0,62000000.0,1610563244.905805,1532000000.0,48937000000.0,2833000000.0,,,,,1532000000.0,1532000000.0,0.0,1532000000.0,-76000000.0,1609000000.0,1609000000.0,992000000.0,2601000000.0,135000000.0,-127000000.0,-55000000.0,182000000.0,-18000000.0,80000000.0,62000000.0,2833000000.0,30437000000.0,33270000000.0,18500000000.0,51771000000.0,51771000000.0
2024-05-31,-51558796.718323,0.368277,1311000000.0,-140000000.0,-140000000.0,681000000.0,16696000000.0,1171000000.0,1171000000.0,-41000000.0,74000000.0,33000000.0,769441203.281677,681000000.0,46662000000.0,880000000.0,64611006.0,64611006.0,10.54,10.54,681000000.0,681000000.0,0.0,681000000.0,-11000000.0,692000000.0,693000000.0,404000000.0,1097000000.0,217000000.0,-140000000.0,5000000.0,135000000.0,-41000000.0,74000000.0,33000000.0,880000000.0,29966000000.0,30846000000.0,16696000000.0,47542000000.0,47542000000.0
