Date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue
2025-05-31,,,,,,,,,,,,,,,,,47843983.0,47843983.0,51.02,51.02,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,-2538152.610442,0.317269,3503000000.0,-8000000.0,-8000000.0,2194000000.0,10677000000.0,3495000000.0,3495000000.0,10000000.0,9000000.0,19000000.0,2199461847.389558,2194000000.0,12666000000.0,3421000000.0,,,,,2194000000.0,2194000000.0,0.0,2194000000.0,-185000000.0,2379000000.0,2380000000.0,1106000000.0,3486000000.0,44000000.0,-8000000.0,8000000.0,0.0,10000000.0,9000000.0,19000000.0,3422000000.0,1989000000.0,5411000000.0,10677000000.0,16088000000.0,16088000000.0
2024-05-31,-7796852.646638,0.311874,4226000000.0,-25000000.0,-25000000.0,2687000000.0,10840000000.0,4201000000.0,4201000000.0,10000000.0,7000000.0,17000000.0,2704203147.353362,2687000000.0,12796000000.0,3906000000.0,48384757.0,48384757.0,55.55,55.55,2687000000.0,2687000000.0,0.0,2687000000.0,-198000000.0,2886000000.0,2886000000.0,1308000000.0,4194000000.0,302000000.0,-25000000.0,25000000.0,0.0,10000000.0,7000000.0,17000000.0,3906000000.0,1956000000.0,5862000000.0,10840000000.0,16703000000.0,16703000000.0
