Date,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS
2025-06-30,320397287.0,320397287.0,20.64,20.64
2024-12-31,325222672.0,325222672.0,74.1,74.1
2024-06-30,331660031.0,331602631.0,57.77,57.78
