Date,Open,High,Low,Close,Volume
2002-10-29 00:00:00+09:00,102.15924649625212,104.8127334182327,98.17901611328126,98.17901611328125,1818000
2002-10-30 00:00:00+09:00,99.77110543199765,123.38713836669923,99.50575674733808,123.38713836669922,1494000
2002-10-31 00:00:00+09:00,126.3059585571289,148.59524536132812,123.38712338038853,148.59524536132812,1344000
2002-11-01 00:00:00+09:00,154.9636004823627,176.45683959036162,153.90220595851088,175.13009643554688,1608000
2002-11-04 00:00:00+09:00,175.13009643554688,175.13009643554688,175.13009643554688,175.13009643554688,0
2002-11-05 00:00:00+09:00,177.7836503156527,193.7045742245171,156.55575177050014,168.49644470214844,1362000
2002-11-06 00:00:00+09:00,171.14986220928802,172.47660532718947,151.24871544076615,157.88243103027344,282000
2002-11-07 00:00:00+09:00,156.555733446805,156.555733446805,136.65458089000776,140.6348114013672,376000
2002-11-08 00:00:00+09:00,137.98130553733301,176.4568618890893,134.00107556990994,173.80337524414062,850000
2002-11-11 00:00:00+09:00,173.80338072776794,183.0905842781067,160.53594708442688,169.82315063476562,336000
2002-11-12 00:00:00+09:00,168.49640727043152,183.0905842781067,163.1894338130951,169.82315063476562,358000
2002-11-13 00:00:00+09:00,169.82307994708466,176.45679400751766,165.8428515108249,166.1082000732422,80000
2002-11-14 00:00:00+09:00,164.5161918308424,172.47665272588313,152.57550048828125,152.57550048828125,120000
2002-11-15 00:00:00+09:00,155.22898994301852,155.22898994301852,139.3080678975807,140.6348114013672,60000
2002-11-18 00:00:00+09:00,139.30802997789885,161.862663402892,136.65454369260556,151.24871826171875,162000
2002-11-19 00:00:00+09:00,155.22898621685735,155.22898621685735,149.92201232910156,149.92201232910156,16000
2002-11-20 00:00:00+09:00,143.28827231270927,155.2289616721017,143.28827231270927,148.59524536132812,46000
2002-11-21 00:00:00+09:00,153.90220454701208,153.90220454701208,148.59523197642545,151.24871826171875,30000
2002-11-22 00:00:00+09:00,155.22894768965872,155.22894768965872,149.9219751190721,151.24871826171875,24000
2002-11-25 00:00:00+09:00,151.24873188563757,152.57547514779228,143.28827231270927,148.59524536132812,152000
2002-11-26 00:00:00+09:00,153.99868774414062,153.99868774414062,151.29695638020831,153.99868774414062,68000
2002-11-27 00:00:00+09:00,152.6478435480706,159.4021729086047,140.49005069910922,144.5426483154297,122000
2002-11-28 00:00:00+09:00,143.1917724609375,145.89350401680426,141.84090668300414,143.1917724609375,24000
2002-11-29 00:00:00+09:00,143.1917781455844,143.1917781455844,135.0865831562117,137.78831481933594,34000
2002-12-02 00:00:00+09:00,137.78831481933594,137.78831481933594,137.78831481933594,137.78831481933594,0
2002-12-03 00:00:00+09:00,131.03402308413857,131.03402308413857,126.9814244320518,128.33229064941406,18000
2002-12-04 00:00:00+09:00,126.98139190673828,128.33225777808656,126.98139190673828,126.98139190673828,72000
2002-12-05 00:00:00+09:00,129.6831248066213,140.49005187383975,129.6831248066213,136.4374542236328,76000
2002-12-06 00:00:00+09:00,135.0866256221648,135.0866256221648,124.27969557239162,125.63056182861328,44000
2002-12-09 00:00:00+09:00,124.27967266703762,124.27967266703762,116.17447662353517,116.17447662353516,54000
2002-12-10 00:00:00+09:00,116.17447662353517,116.17447662353517,116.17447662353517,116.17447662353516,4000
2002-12-11 00:00:00+09:00,121.5779163526452,124.27964782714842,121.5779163526452,124.27964782714844,8000
2002-12-12 00:00:00+09:00,126.98139190673828,126.98139190673828,126.98139190673828,126.98139190673828,2000
2002-12-13 00:00:00+09:00,131.03400435814493,143.19179857694186,129.68313833383414,140.4900665283203,38000
2002-12-16 00:00:00+09:00,144.5426483154297,148.59524593175016,143.19178244332286,144.5426483154297,24000
2002-12-17 00:00:00+09:00,137.78831481933594,137.78831481933594,137.78831481933594,137.78831481933594,4000
2002-12-18 00:00:00+09:00,135.08655366443455,141.84088134765625,135.08655366443455,141.84088134765625,8000
2002-12-19 00:00:00+09:00,137.788309349204,147.24436979473762,137.788309349204,143.1917724609375,14000
2002-12-20 00:00:00+09:00,143.1917781455844,143.1917781455844,137.78831481933594,137.78831481933594,24000
2002-12-23 00:00:00+09:00,137.78831481933594,137.78831481933594,137.78831481933594,137.78831481933594,0
2002-12-24 00:00:00+09:00,137.78833198547363,137.78833198547363,129.68313598632812,129.68313598632812,18000
2002-12-25 00:00:00+09:00,128.3322497495671,131.0339813232422,128.3322497495671,131.0339813232422,16000
2002-12-26 00:00:00+09:00,129.68312081747297,139.1391817104137,129.68312081747297,137.5181427001953,44000
2002-12-27 00:00:00+09:00,139.13917512713738,143.1917724609375,139.13917512713738,143.1917724609375,12000
2002-12-30 00:00:00+09:00,140.4900665283203,140.4900665283203,135.08660243107724,140.4900665283203,12000
2002-12-31 00:00:00+09:00,140.4900665283203,140.4900665283203,140.4900665283203,140.4900665283203,0
2003-01-01 00:00:00+09:00,140.4900665283203,140.4900665283203,140.4900665283203,140.4900665283203,0
2003-01-02 00:00:00+09:00,140.4900665283203,140.4900665283203,140.4900665283203,140.4900665283203,0
