Date,Open,High,Low,Close,Volume
2001-01-09 00:00:00+09:00,619.7199096679688,619.7199096679688,619.7199096679688,619.7199096679688,600
2001-01-10 00:00:00+09:00,619.7199096679688,625.1087784476903,619.7199096679688,619.7199096679688,600
2001-01-11 00:00:00+09:00,619.7199096679688,619.7199096679688,619.7199096679688,619.7199096679688,1200
2001-01-12 00:00:00+09:00,619.7199096679688,619.7199096679688,619.7199096679688,619.7199096679688,200
2001-01-15 00:00:00+09:00,619.7199096679688,619.7199096679688,619.7199096679688,619.7199096679688,200
2001-01-16 00:00:00+09:00,619.7199096679688,619.7199096679688,619.7199096679688,619.7199096679688,0
2001-01-17 00:00:00+09:00,619.7199096679688,619.7199096679688,619.7199096679688,619.7199096679688,800
2001-01-18 00:00:00+09:00,619.7199096679688,633.1920816172724,619.7199096679688,619.7199096679688,1200
2001-01-19 00:00:00+09:00,619.7199096679688,619.7199096679688,619.7199096679688,619.7199096679688,600
2001-01-22 00:00:00+09:00,700.5528305516099,700.5528305516099,619.7198116418087,622.4142456054688,600
2001-01-23 00:00:00+09:00,670.9140014648436,670.9140014648436,670.9140014648436,670.9140014648438,400
2001-01-24 00:00:00+09:00,630.4976333092,630.4976333092,625.1087646484375,625.1087646484375,800
2001-01-25 00:00:00+09:00,673.6086734886334,673.6086734886334,627.8032836914062,627.8032836914062,600
2001-01-26 00:00:00+09:00,630.4974975585938,630.4974975585938,630.4974975585938,630.4974975585938,200
2001-01-29 00:00:00+09:00,654.7475585937499,654.7475585937499,654.7475585937499,654.74755859375,400
2001-01-30 00:00:00+09:00,654.7475585937499,654.7475585937499,654.7475585937499,654.74755859375,0
2001-01-31 00:00:00+09:00,657.4418334960938,657.4418334960938,657.4418334960938,657.4418334960938,200
2001-02-01 00:00:00+09:00,633.1919555664062,633.1919555664062,633.1919555664062,633.1919555664062,200
2001-02-02 00:00:00+09:00,633.1919555664062,633.1919555664062,633.1919555664062,633.1919555664062,0
2001-02-05 00:00:00+09:00,676.3029545898438,714.0250317382813,673.6085205078125,673.6085205078125,1800
2001-02-06 00:00:00+09:00,714.0250326862265,749.0526757991357,714.0250326862265,735.5805053710938,2000
2001-02-07 00:00:00+09:00,759.8303383881191,759.8303383881191,714.0249633789062,714.0249633789062,1400
2001-02-08 00:00:00+09:00,678.9974739713023,678.9974739713023,676.3030395507812,676.3030395507812,1000
2001-02-09 00:00:00+09:00,678.9973754882812,678.9973754882812,678.9973754882812,678.9973754882812,600
2001-02-12 00:00:00+09:00,678.9973754882812,678.9973754882812,678.9973754882812,678.9973754882812,0
2001-02-13 00:00:00+09:00,687.0808105468751,687.0808105468751,687.0808105468751,687.080810546875,600
2001-02-14 00:00:00+09:00,687.0808105468751,687.0808105468751,687.0808105468751,687.080810546875,0
2001-02-15 00:00:00+09:00,676.3030723422182,687.0808105468751,676.3030723422182,687.080810546875,1200
2001-02-16 00:00:00+09:00,687.0808105468751,687.0808105468751,687.0808105468751,687.080810546875,0
2001-02-19 00:00:00+09:00,687.0808105468751,687.0808105468751,687.0808105468751,687.080810546875,0
2001-02-20 00:00:00+09:00,687.0808105468751,687.0808105468751,687.0808105468751,687.080810546875,0
2001-02-21 00:00:00+09:00,687.0808105468751,687.0808105468751,687.0808105468751,687.080810546875,200
2001-02-22 00:00:00+09:00,727.4972873263888,727.4972873263888,654.7475585937499,654.74755859375,400
2001-02-23 00:00:00+09:00,641.2752685546875,641.2752685546875,641.2752685546875,641.2752685546875,200
2001-02-26 00:00:00+09:00,705.9417114257811,705.9417114257811,705.9417114257811,705.9417114257812,400
2001-02-27 00:00:00+09:00,705.9417114257811,705.9417114257811,705.9417114257811,705.9417114257812,0
2001-02-28 00:00:00+09:00,711.33056640625,711.33056640625,711.33056640625,711.33056640625,400
2001-03-01 00:00:00+09:00,711.33056640625,711.33056640625,711.33056640625,711.33056640625,0
2001-03-02 00:00:00+09:00,711.33056640625,711.33056640625,711.33056640625,711.33056640625,0
2001-03-05 00:00:00+09:00,700.5527954101562,700.5527954101562,687.0806262676532,700.5527954101562,1600
2001-03-06 00:00:00+09:00,700.5527954101562,700.5527954101562,700.5527954101562,700.5527954101562,200
2001-03-07 00:00:00+09:00,700.5527954101562,700.5527954101562,700.5527954101562,700.5527954101562,0
2001-03-08 00:00:00+09:00,700.5527954101562,700.5527954101562,700.5527954101562,700.5527954101562,0
2001-03-09 00:00:00+09:00,700.5527954101562,700.5527954101562,700.5527954101562,700.5527954101562,0
2001-03-12 00:00:00+09:00,700.5527954101562,700.5527954101562,700.5527954101562,700.5527954101562,0
2001-03-13 00:00:00+09:00,700.5527954101562,700.5527954101562,700.5527954101562,700.5527954101562,0
2001-03-14 00:00:00+09:00,673.6085205078125,673.6085205078125,673.6085205078125,673.6085205078125,200
2001-03-15 00:00:00+09:00,673.6085205078125,673.6085205078125,673.6085205078125,673.6085205078125,400
2001-03-16 00:00:00+09:00,673.6085205078125,673.6085205078125,673.6085205078125,673.6085205078125,0
2001-03-19 00:00:00+09:00,646.664136357668,662.8307397666098,641.2752685546875,641.2752685546875,1200
2001-03-20 00:00:00+09:00,641.2752685546875,641.2752685546875,641.2752685546875,641.2752685546875,0
2001-03-21 00:00:00+09:00,641.2752685546875,641.2752685546875,641.2752685546875,641.2752685546875,0
2001-03-22 00:00:00+09:00,673.6085205078125,673.6085205078125,673.6085205078125,673.6085205078125,400
2001-03-23 00:00:00+09:00,673.6085205078125,673.6085205078125,673.6085205078125,673.6085205078125,200
2001-03-26 00:00:00+09:00,740.9695015701594,740.9695015701594,687.0808105468751,687.080810546875,1000
2001-03-27 00:00:00+09:00,700.8223266601562,700.8223266601562,700.8223266601562,700.8223266601562,0
2001-03-28 00:00:00+09:00,736.5505949797454,742.0472412109375,736.5505949797454,742.0472412109375,600
2001-03-29 00:00:00+09:00,742.0472412109375,742.0472412109375,742.0472412109375,742.0472412109375,0
2001-03-30 00:00:00+09:00,700.8223266601562,700.8223266601562,700.8223266601562,700.8223266601562,400
2001-04-02 00:00:00+09:00,700.8223266601562,700.8223266601562,700.8223266601562,700.8223266601562,0
2001-04-03 00:00:00+09:00,687.080810546875,687.080810546875,687.080810546875,687.080810546875,1000
2001-04-04 00:00:00+09:00,689.8291337890624,689.8291337890624,687.080810546875,687.080810546875,1000
2001-04-05 00:00:00+09:00,689.8288816011868,714.5637817382811,689.8288816011868,714.5637817382812,800
2001-04-06 00:00:00+09:00,714.5637817382811,714.5637817382811,714.5637817382811,714.5637817382812,0
2001-04-09 00:00:00+09:00,714.5637817382811,714.5637817382811,714.5637817382811,714.5637817382812,200
2001-04-10 00:00:00+09:00,717.3122637580423,717.3122637580423,700.8223266601562,700.8223266601562,1800
2001-04-11 00:00:00+09:00,714.5637817382811,714.5637817382811,714.5637817382811,714.5637817382812,600
2001-04-12 00:00:00+09:00,714.5637817382811,714.5637817382811,714.5637817382811,714.5637817382812,0
2001-04-13 00:00:00+09:00,714.5637817382811,714.5637817382811,714.5637817382811,714.5637817382812,0
2001-04-16 00:00:00+09:00,717.3123168945311,717.3123168945311,717.3123168945311,717.3123168945312,1000
2001-04-17 00:00:00+09:00,717.3123168945311,717.3123168945311,717.3123168945311,717.3123168945312,0
2001-04-18 00:00:00+09:00,739.2987670898438,739.2987670898438,739.2987670898438,739.2987670898438,200
2001-04-19 00:00:00+09:00,742.04699439724,753.0402832031251,742.04699439724,753.040283203125,1000
2001-04-20 00:00:00+09:00,753.040291589635,753.040291589635,720.0604248046874,720.0604248046875,400
2001-04-23 00:00:00+09:00,728.3056256329571,742.0472412109375,728.3056256329571,742.0472412109375,600
2001-04-24 00:00:00+09:00,742.0472412109375,742.0472412109375,742.0472412109375,742.0472412109375,200
2001-04-25 00:00:00+09:00,742.0472181788031,742.0472181788031,728.3056030273438,728.3056030273438,600
2001-04-26 00:00:00+09:00,742.0472181788031,742.0472181788031,728.3056030273438,728.3056030273438,600
2001-04-27 00:00:00+09:00,755.7889404296874,755.7889404296874,755.7889404296874,755.7889404296875,400
2001-04-30 00:00:00+09:00,755.7889404296874,755.7889404296874,755.7889404296874,755.7889404296875,0
2001-05-01 00:00:00+09:00,761.2856120377137,769.530582565198,761.2856120377137,764.033935546875,1600
2001-05-02 00:00:00+09:00,772.278564453125,772.278564453125,772.278564453125,772.278564453125,600
2001-05-03 00:00:00+09:00,772.278564453125,772.278564453125,772.278564453125,772.278564453125,0
2001-05-04 00:00:00+09:00,772.278564453125,772.278564453125,772.278564453125,772.278564453125,0
2001-05-07 00:00:00+09:00,813.5035400390626,813.5035400390626,813.5035400390626,813.5035400390625,2
2001-05-08 00:00:00+09:00,791.5171258223684,791.5171258223684,783.2721557617188,783.2721557617188,12
2001-05-09 00:00:00+09:00,783.2721746271307,783.2721746271307,755.7889404296874,755.7889404296875,16
2001-05-10 00:00:00+09:00,755.7889404296874,755.7889404296874,755.7889404296874,755.7889404296875,0
2001-05-11 00:00:00+09:00,755.7889404296874,755.7889404296874,755.7889404296874,755.7889404296875,0
2001-05-14 00:00:00+09:00,799.761962890625,799.761962890625,799.761962890625,799.761962890625,2
2001-05-15 00:00:00+09:00,788.7688024688185,788.7688024688185,783.2721557617188,783.2721557617188,400
2001-05-16 00:00:00+09:00,783.2721557617188,783.2721557617188,783.2721557617188,783.2721557617188,0
2001-05-17 00:00:00+09:00,783.2721746271307,783.2721746271307,755.7889404296874,755.7889404296875,1000
2001-05-18 00:00:00+09:00,783.2721557617188,783.2721557617188,783.2721557617188,783.2721557617188,400
2001-05-21 00:00:00+09:00,780.5238324081688,783.2721557617188,780.5238324081688,783.2721557617188,800
2001-05-22 00:00:00+09:00,769.5303955078125,769.5303955078125,769.5303955078125,769.5303955078125,1000
2001-05-23 00:00:00+09:00,758.537109375,758.537109375,758.537109375,758.537109375,200
2001-05-24 00:00:00+09:00,758.537109375,758.537109375,758.537109375,758.537109375,800
2001-05-25 00:00:00+09:00,786.0203857421875,786.0203857421875,786.0203857421875,786.0203857421875,400
2001-05-28 00:00:00+09:00,786.0203857421875,786.0203857421875,786.0203857421875,786.0203857421875,0
2001-05-29 00:00:00+09:00,786.0203857421875,786.0203857421875,769.530447579764,786.0203857421875,800
2001-05-30 00:00:00+09:00,772.278564453125,772.278564453125,772.278564453125,772.278564453125,200
2001-05-31 00:00:00+09:00,772.2787183489119,772.2787183489119,769.5303955078125,769.5303955078125,2000
2001-06-01 00:00:00+09:00,838.2384233413987,879.4632638335987,838.2384233413987,862.9733276367188,7200
2001-06-04 00:00:00+09:00,851.9800142667193,851.9800142667193,832.7417558800514,843.7350463867188,2600
2001-06-05 00:00:00+09:00,843.7351153300847,843.7351153300847,827.2451782226564,827.2451782226562,2200
2001-06-06 00:00:00+09:00,849.2318725585936,849.2318725585936,849.2318725585936,849.2318725585938,200
2001-06-07 00:00:00+09:00,838.2383778889973,838.2383778889973,824.4967651367188,824.4967651367188,1200
2001-06-08 00:00:00+09:00,821.7483325714761,821.7483325714761,755.788600191157,775.02685546875,4800
2001-06-11 00:00:00+09:00,769.5303955078125,769.5303955078125,769.5303955078125,769.5303955078125,1200
2001-06-12 00:00:00+09:00,802.5101847330728,824.4967651367188,802.5101847330728,824.4967651367188,1000
2001-06-13 00:00:00+09:00,824.4967651367188,824.4967651367188,824.4967651367188,824.4967651367188,0
2001-06-14 00:00:00+09:00,824.4967651367188,824.4967651367188,824.4967651367188,824.4967651367188,0
2001-06-15 00:00:00+09:00,775.02685546875,775.02685546875,775.02685546875,775.02685546875,600
2001-06-18 00:00:00+09:00,824.4969452227805,824.4969452227805,777.7754516601562,777.7754516601562,800
2001-06-19 00:00:00+09:00,777.7754516601562,777.7754516601562,777.7754516601562,777.7754516601562,0
2001-06-20 00:00:00+09:00,777.7754421564122,794.265380859375,777.7754421564122,794.265380859375,1400
2001-06-21 00:00:00+09:00,772.278564453125,772.278564453125,772.278564453125,772.278564453125,400
2001-06-22 00:00:00+09:00,772.2788623475192,783.2721557617188,772.2788623475192,783.2721557617188,600
2001-06-25 00:00:00+09:00,797.0137725294682,797.0137725294682,783.2721557617188,783.2721557617188,400
2001-06-26 00:00:00+09:00,819.0002276020665,851.9801025390624,819.0002276020665,851.9801025390625,4600
2001-06-27 00:00:00+09:00,846.4835236991933,879.4634012459151,840.9868774414062,840.9868774414062,5200
2001-06-28 00:00:00+09:00,838.2384643554686,838.2384643554686,838.2384643554686,838.2384643554688,1200
2001-06-29 00:00:00+09:00,827.245098245555,827.245098245555,797.0135498046875,797.0135498046875,800
2001-07-02 00:00:00+09:00,824.4967651367188,824.4967651367188,824.4967651367188,824.4967651367188,200
