Date,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS
2025-06-30,124786325.0,124786325.0,-7.02,-7.02
2024-12-31,124733183.0,124733183.0,,
2024-06-30,137181996.0,124634532.0,45.99,50.62
