Date,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS
2025-09-30,267462528.0,267462528.0,,
2025-06-30,272615451.0,272615451.0,46.34,46.34
2024-06-30,272917191.0,272917191.0,39.73,39.73
