Date,Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Total Unusual Items,Total Unusual Items Excluding Goodwill,Net Income From Continuing Operation Net Minority Interest,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Otherunder Preferred Stock Dividend,Net Income,Minority Interests,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Non Operating Income Expenses,Special Income Charges,Other Special Charges,Write Off,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue
2025-11-30,,,,,,,,,,,,,,,,,171368340.0,171171516.0,26.09,26.12,,,,,,,,,,,,,,,,,,,,,,
2024-11-30,,,,,,,,,,,,,,,,,171201952.0,171097561.0,16.39,16.4,,,,,,,,,,,,,,,,,,,,,,
2024-08-31,-415512000.0,0.232,5695000000.0,-1791000000.0,-1791000000.0,3354000000.0,171191000000.0,3904000000.0,3904000000.0,-89000000.0,109000000.0,20000000.0,4729488000.0,3354000000.0,229700000000.0,5194000000.0,,,,,3354000000.0,3354000000.0,0.0,3354000000.0,-527000000.0,3881000000.0,3880000000.0,-85000000.0,3795000000.0,233000000.0,-1791000000.0,-733000000.0,2524000000.0,-89000000.0,109000000.0,20000000.0,5195000000.0,58509000000.0,63704000000.0,171191000000.0,234894000000.0,234894000000.0
2024-05-31,-221953876.564902,0.342521,9853000000.0,-648000000.0,-648000000.0,5000000000.0,175565000000.0,9205000000.0,9205000000.0,-85000000.0,99000000.0,14000000.0,5426046123.435098,5000000000.0,230714000000.0,9440000000.0,,,,,5000000000.0,5000000000.0,0.0,5000000000.0,-986000000.0,5987000000.0,5987000000.0,3119000000.0,9106000000.0,396000000.0,-648000000.0,574000000.0,74000000.0,-85000000.0,99000000.0,14000000.0,9439000000.0,55149000000.0,64588000000.0,175565000000.0,240154000000.0,240154000000.0
