Date,Open,High,Low,Close,Volume
2022-02-04 00:00:00+09:00,893.1686659177769,941.7292924142774,829.8664206634102,882.7628173828125,1880600
2022-02-07 00:00:00+09:00,856.7480558342891,1115.159918828842,851.5451324182914,1039.717529296875,3915000
2022-02-08 00:00:00+09:00,1091.747026826478,1299.864013671875,1044.9207047862635,1299.864013671875,7743000
2022-02-09 00:00:00+09:00,1357.0961615007725,1430.8042597292488,1137.7061750089542,1210.547119140625,10061700
2022-02-10 00:00:00+09:00,1249.568846661603,1298.9966219979744,1077.0052099609377,1170.6578369140625,5042100
2022-02-14 00:00:00+09:00,1092.614140449269,1238.2960258425048,981.6184182448987,1011.9688110351562,3109800
2022-02-15 00:00:00+09:00,985.9542327480528,1041.4520963328157,858.4825773268007,859.3497314453125,1061400
2022-02-16 00:00:00+09:00,887.9658291457287,978.1498586683416,847.2095850345478,862.818359375,2263700
2022-02-17 00:00:00+09:00,839.4051758920971,839.4051758920971,763.9627685546875,763.9627685546875,593600
2022-02-18 00:00:00+09:00,735.3466819324713,772.6343084927263,726.6751408719468,754.424072265625,283600
2022-02-21 00:00:00+09:00,720.6049101813206,738.8151425685742,700.6603699476619,709.3319091796875,220800
2022-02-22 00:00:00+09:00,693.7232533837579,745.7524973875397,667.708631381867,680.7159423828125,185200
2022-02-24 00:00:00+09:00,661.638543949804,713.667787248609,656.4356196199234,659.9042358398438,208300
2022-02-25 00:00:00+09:00,696.324734656888,702.3948132902607,673.7787283043612,695.4575805664062,101600
2022-02-28 00:00:00+09:00,685.0517351527413,725.8079776238538,678.114502391701,724.0736694335938,81300
2022-03-01 00:00:00+09:00,716.2692985810429,751.8226172757436,716.2692985810429,719.7379150390625,113800
2022-03-02 00:00:00+09:00,694.5904598022308,712.8006965760721,687.6532267455294,696.3247680664062,84100
2022-03-03 00:00:00+09:00,698.0590311686199,709.3320341564361,676.3801792689733,691.9889526367188,78500
2022-03-04 00:00:00+09:00,678.114376957026,687.6530702390303,637.3581420248263,651.2326049804688,108100
2022-03-07 00:00:00+09:00,634.7567866872298,637.3582489277512,592.266236758713,601.804931640625,89100
2022-03-08 00:00:00+09:00,593.1334617648063,624.3510123840066,586.1962282938728,595.7349243164062,57900
2022-03-09 00:00:00+09:00,590.5320213283862,611.343722520576,583.5947875976562,583.5947875976562,31100
2022-03-10 00:00:00+09:00,600.9377518348585,630.4209892986179,590.5319033182376,612.2107543945312,32800
2022-03-11 00:00:00+09:00,601.8049602508545,613.9451179504395,590.5319566726685,610.4765014648438,24300
2022-03-14 00:00:00+09:00,607.8749833901722,705.8633901278178,607.0078293482462,665.9743041992188,138400
2022-03-15 00:00:00+09:00,651.2326889617534,716.2692424532734,650.3655349151998,685.0516967773438,87400
2022-03-16 00:00:00+09:00,685.9188513875165,704.9962404273715,652.9669975914031,658.169921875,84000
2022-03-17 00:00:00+09:00,678.9816067528179,691.121763195397,659.0370640257237,681.5830688476562,47500
2022-03-18 00:00:00+09:00,689.3875210313912,728.4094561841114,678.1145175428276,719.7379150390625,88300
2022-03-22 00:00:00+09:00,722.3393790927635,728.4094579086691,680.7159814979824,683.3174438476562,49500
2022-03-23 00:00:00+09:00,696.324762351504,763.095629974251,686.7860669768259,694.5904541015625,90700
2022-03-24 00:00:00+09:00,692.8561391297935,701.527680295373,669.4429779827292,683.3174438476562,37400
2022-03-25 00:00:00+09:00,687.6531470689458,700.6604575431378,676.3801446579795,681.5830688476562,28100
2022-03-28 00:00:00+09:00,681.5831052141053,684.184567447747,661.6385614228528,665.107177734375,24500
2022-03-29 00:00:00+09:00,663.3729001309009,715.4021471999912,663.3729001309009,692.8561401367188,22400
2022-03-30 00:00:00+09:00,709.3320621266084,754.4240758559283,700.6605210248161,737.0809936523438,63500
2022-03-31 00:00:00+09:00,742.2839214458876,765.6970825195312,725.8079932829531,765.6970825195312,54900
2022-04-01 00:00:00+09:00,804.7190356088302,895.770219594743,755.2912500164774,770.9000244140625,955100
2022-04-04 00:00:00+09:00,768.2984982119558,864.5525990037471,763.095573844832,851.5452880859375,276800
2022-04-05 00:00:00+09:00,864.5526989848674,869.7556239536831,815.1249117811187,825.53076171875,144600
2022-04-06 00:00:00+09:00,812.5233860094361,846.3423956725824,809.9219237276557,842.873779296875,57600
2022-04-07 00:00:00+09:00,833.3351403604006,837.6709111219012,775.2358121562936,776.1029663085938,74300
2022-04-08 00:00:00+09:00,783.0401589158715,794.3131623111166,753.5569192667689,763.9627685546875,29300
2022-04-11 00:00:00+09:00,755.2912435313883,783.0401755555035,747.4868563996058,759.6270141601562,14300
2022-04-12 00:00:00+09:00,746.6195678710938,788.2429584144301,746.6195678710938,746.6195678710938,14600
2022-04-13 00:00:00+09:00,752.6897561961207,793.4459987551272,752.6897561961207,779.571533203125,10900
2022-04-14 00:00:00+09:00,776.1028541340792,815.1247853475245,776.1028541340792,796.91455078125,19200
2022-04-15 00:00:00+09:00,797.7818084271535,802.1175791251272,771.7671842393115,772.6343383789062,15700
2022-04-18 00:00:00+09:00,771.7671463301238,810.78908069513,742.283907032119,779.571533203125,20100
2022-04-19 00:00:00+09:00,780.4387024547883,793.4460141623681,765.6970825195312,765.6970825195312,19400
2022-04-20 00:00:00+09:00,776.1028314634812,779.5714474700218,743.1509794013444,745.75244140625,18000
2022-04-21 00:00:00+09:00,750.9554403792766,766.5642139668366,722.33935546875,722.33935546875,19700
2022-04-22 00:00:00+09:00,710.1992350210429,718.8707763521911,687.6532275600574,705.8634643554688,19500
2022-04-25 00:00:00+09:00,682.4502972382043,718.8707705342711,673.778755977236,704.129150390625,7700
2022-04-26 00:00:00+09:00,704.1290162341429,726.6750192170095,685.9187830556738,700.660400390625,13800
2022-04-27 00:00:00+09:00,687.6531583946312,718.0035500009516,683.3173881651569,711.9334716796875,8800
2022-04-28 00:00:00+09:00,724.9408316411096,724.9408316411096,695.4575920767583,698.9262084960938,5300
2022-05-02 00:00:00+09:00,724.9406797973334,724.9406797973334,698.0589081780543,709.3319091796875,4800
2022-05-06 00:00:00+09:00,698.9261683914588,729.2765603191275,698.9261683914588,723.2064819335938,6500
2022-05-09 00:00:00+09:00,707.5976320776609,719.7377875299737,698.926092468866,700.660400390625,4900
2022-05-10 00:00:00+09:00,700.6604836924439,734.4794921875,685.9188646048555,734.4794921875,11900
2022-05-11 00:00:00+09:00,721.4721027511615,758.7597234462335,718.0034868725501,746.6195678710938,10300
2022-05-12 00:00:00+09:00,734.4795038064135,771.7671291472349,732.7451956510264,737.9481201171875,34100
2022-05-13 00:00:00+09:00,740.5496264215051,759.6270172660873,724.0736979648206,732.7452392578125,13300
2022-05-16 00:00:00+09:00,783.040129108626,783.040129108626,745.7525039129772,755.2911987304688,23400
2022-05-17 00:00:00+09:00,750.0882798491931,801.2503706134734,750.0882798491931,793.4459838867188,20500
